review_id,user_id,user_name,film_title,rating,review_text,review_date
180,user_334,Khoa Phạm,Phim_title_97,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-08-02
181,user_169,Trọng Vũ,Phim_title_76,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-12-30
182,user_061,Anh Bùi,Phim_title_179,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-10-25
183,user_003,Thành Dương,Phim_title_3,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2020-10-19
184,user_036,Hồng Nguyễn,Phim_title_29,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-06-23
185,user_123,Mai Nguyễn,Phim_title_197,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-01-17
186,user_276,An Mai,Phim_title_140,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-04-28
187,user_030,Bảo Mai,Phim_title_125,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-09-27
188,user_283,Anh Phạm,Phim_title_49,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-01-01
189,user_408,Huy Vũ,Phim_title_198,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-09-10
190,user_388,Trọng Hoàng,Phim_title_168,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-12-05
191,user_033,An Trí Vũ,Phim_title_136,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-01-27
192,user_121,Hưng Dương,Phim_title_167,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-11-12
193,user_290,Quang Phạm,Phim_title_39,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-11-27
194,user_191,Hà Dương,Phim_title_178,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-01-20
195,user_293,Ông Hoàng Nguyễn,Phim_title_194,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-05-02
196,user_048,Minh Hữu Hoàng,Phim_title_144,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-03-15
197,user_432,Anh Nguyễn,Phim_title_97,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-03-03
198,user_137,Quý cô Yến Phạm,Phim_title_185,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-10-23
199,user_336,Bác Trung Hoàng,Phim_title_84,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-08-25
200,user_261,Quang Trần,Phim_title_65,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-10-23
201,user_488,Bà Hương Hoàng,Phim_title_137,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-07-15
202,user_192,Trung Trần,Phim_title_77,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-06-23
203,user_412,Ông Nhiên Nguyễn,Phim_title_118,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-04-18
204,user_399,Quý ông Phúc Hoàng,Phim_title_78,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-06-29
205,user_073,Nhiên Trí Lê,Phim_title_42,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-11-23
206,user_096,Cô Yến Hoàng,Phim_title_86,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-07-09
207,user_158,Mai Vũ,Phim_title_93,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-10-11
208,user_224,Ông Quang Trần,Phim_title_182,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-08-21
209,user_131,Thành Hữu Vũ,Phim_title_120,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-04-10
210,user_334,Khoa Phạm,Phim_title_160,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-03-03
211,user_171,Ánh Bùi,Phim_title_96,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-01-06
212,user_368,Cô Hương Đặng,Phim_title_67,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-06-11
213,user_417,An Đức Đặng,Phim_title_35,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-01-11
214,user_091,Anh Hưng Bùi,Phim_title_185,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-11-10
215,user_433,Anh Dũng Lê,Phim_title_62,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-03-03
216,user_238,Mai Đặng,Phim_title_123,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-09-02
217,user_334,Khoa Phạm,Phim_title_73,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-09-09
218,user_490,An Vũ,Phim_title_97,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-04-09
219,user_042,Bà Linh Vũ,Phim_title_161,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-10-08
220,user_227,Tùng Hoàng,Phim_title_166,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-05-17
221,user_338,Ông Minh Dương,Phim_title_126,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-07-28
222,user_261,Quang Trần,Phim_title_79,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-05-29
223,user_307,Phương Lê,Phim_title_102,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-02-21
224,user_021,Kim Hải Đặng,Phim_title_64,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2020-12-20
225,user_319,Quý ông Dũng Dương,Phim_title_9,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-04-01
226,user_493,Anh Quang Nguyễn,Phim_title_140,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-03-15
227,user_350,Thành Xuân Trần,Phim_title_140,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-07-22
228,user_191,Hà Dương,Phim_title_161,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2025-01-17
229,user_226,Hà Tấn Phạm,Phim_title_34,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-07-16
230,user_100,Minh Trí Phạm,Phim_title_182,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-06-04
231,user_098,Phương Nguyễn,Phim_title_48,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-07-05
232,user_248,Trung Đức Bùi,Phim_title_51,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-08-19
233,user_086,Ông Tùng Hoàng,Phim_title_25,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-03-24
234,user_463,Quý cô Hương Hoàng,Phim_title_184,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-01-27
235,user_447,Tú Bùi,Phim_title_15,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-03-25
236,user_407,Yến Trần,Phim_title_37,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-01-27
237,user_292,Nhật Dương,Phim_title_17,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-01-03
238,user_496,Bà Yến Đặng,Phim_title_7,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-10-26
239,user_301,Chị Phương Đặng,Phim_title_167,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-03-06
240,user_213,Quý cô Lan Lê,Phim_title_92,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-08-04
241,user_238,Mai Đặng,Phim_title_92,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-01-17
242,user_291,Chị Chi Bùi,Phim_title_33,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-10-18
